,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender
672, Andreas Loew,https://www.crunchbase.com/person/elstar-therapeutics-4743,40469735.78572381,1322060665485216756,True,Male
673, Heath Oderman,https://www.crunchbase.com/person/heath-oderman,40259833.76899839,1845092389166131310,True,Male
674, Carl Hewitt,https://www.crunchbase.com/person/carl-hewitt-2,40259833.76899839,8472765594201842524,True,Male
675, Kevin Lindquist,https://www.crunchbase.com/person/kevin-lindquist,40259833.76899839,974468988086351053,True,Male
677, Ben Casavant,https://www.crunchbase.com/person/ben-casavant,40172133.97219534,1819941851239892986,True,Male
678, Erwin Berthier,https://www.crunchbase.com/person/erwin-berthier,40172133.97219534,8380212339802379281,True,Male
679, Or Bokobza,https://www.crunchbase.com/person/or-bokobza,40166313.34840305,3961966484690954421,True,Male
680, David Sherez,https://www.crunchbase.com/person/david-sherez,40166313.34840305,1613623448892949377,True,Male
681, Chen Avni,https://www.crunchbase.com/person/chen-avni,40166313.34840305,5940621923933518949,True,Male
682, Russell C. Petter,https://www.crunchbase.com/person/russell-c-petter,40122264.50413173,2623745760389995505,True,Male
683, Jennifer Petter,https://www.crunchbase.com/person/jennifer-petter,40122264.50413173,6939371450309103394,True,Female
684, Janus Friis,https://www.crunchbase.com/person/janus-friis,40101341.60696608,5780630078963854649,True,Male
685, Manish Vora,https://www.crunchbase.com/person/manish-vora-5f97,40101341.60696608,1773797465033587790,True,Male
686, Ahti Heinla,https://www.crunchbase.com/person/ahti-heinla,40101341.60696608,3819798613823922877,True,Male
687, Maryellis Bunn,https://www.crunchbase.com/person/maryellis-bunn,40101341.60696608,3824591475667122265,True,Female
688, Luhan Yang,https://www.crunchbase.com/person/luhan-yang,40089679.69778632,5850513343745566512,True,Female
689, Matt Mireles,https://www.crunchbase.com/person/matthew-mireles,40083156.67420153,8360899457546753361,True,Male
690, Linda Pouliot,https://www.crunchbase.com/person/linda-pouliot,40083156.67420153,2050890200594555985,True,Female
691, Ken Peters,https://www.crunchbase.com/person/ken-peters-2,40083156.67420153,6485183140020703034,True,Male
692, Daniel Corey,https://www.crunchbase.com/person/daniel-corey,40000000.0,4421247081843838235,True,Male
693, Stephane Lintner,https://www.crunchbase.com/person/stephane-lintner,40000000.0,8781191352564910961,True,Male
694, Mike McEwan,https://www.crunchbase.com/person/mike-mcewan,40000000.0,221953771217777340,True,Male
695, David Werry,https://www.crunchbase.com/person/david-werry,40000000.0,8120467806284217384,True,Male
696, Erandi De Silva,https://www.crunchbase.com/person/erandi-de-silva,40000000.0,8345389961169187081,True,Female
697,David Werry,https://www.crunchbase.com/person/david-werry-c636,40000000.0,4409538478505940850,True,Male
698, Timothy J Miller,https://www.crunchbase.com/person/timothy-j-miller,40000000.0,59820989895621084,True,Male
699, George Azih,https://www.crunchbase.com/person/george-azih,40000000.0,2966817245897081538,True,Male
700, Jaysson Eicholtz,https://www.crunchbase.com/person/jaysson-eicholtz,40000000.0,1951092374047643751,True,Male
704, Robert Clarke,https://www.crunchbase.com/person/robert-clarke,40000000.0,8828577389564028480,True,Male
707, Rocky Motwani,https://www.crunchbase.com/person/rocky-motwani,40000000.0,8867372380792902332,True,Male
709, Ron Chiarello,https://www.crunchbase.com/person/ron-chiarello,39432050.25275653,5538072181484949467,True,Male
710, Mike Aicher,https://www.crunchbase.com/person/mike-aicher,39432050.25275653,7982193007738435294,True,Male
711, Michael Seely,https://www.crunchbase.com/person/michael-seely,39160342.85622166,3252388536313399239,True,Male
712, Sami Inkinen,https://www.crunchbase.com/person/sami-inkinen,39034688.12679194,2481147101691110939,True,Male
713, Zak Rubinstein,https://www.crunchbase.com/person/zak-rubinstein,38969655.1211568,2747785437561651779,True,Male
714, Steven Nichtberger,https://www.crunchbase.com/person/steven-nichtberger,38779485.63311882,8767865289211301917,True,Male
716, Aimee Payne,https://www.crunchbase.com/person/aimee-payne,38779485.63311882,1026827815202948482,True,Female
717, John C. Williams,https://www.crunchbase.com/person/john-c-williams,38547009.66434589,2678766548227777535,True,Male
718, Uli Rodeck,https://www.crunchbase.com/person/uli-rodeck,38547009.66434589,1727742169435085187,True,Male
719, Woodrow H. Levin,https://www.crunchbase.com/person/woodrow-h-levin,38542908.57294911,6941889920309981934,True,Male
720, Rohan Shah,https://www.crunchbase.com/person/rohan-shah-3,38542908.57294911,895748469971647883,True,Male
721, Joe Moss,https://www.crunchbase.com/person/joe-moss,38542908.57294911,6581389644457942981,True,Male
722, Michael Darmousseh,https://www.crunchbase.com/person/michael-darmousseh,38542908.57294911,4887942615389928936,True,Male
723, Frank Norman,https://www.crunchbase.com/person/frank-norman,38530648.4446497,2456161364874551165,True,Male
724, Lonny Reisman,https://www.crunchbase.com/person/lonny-reisman,38530648.4446497,590164791083619646,True,Male
725, Lori Evans Bernstein,https://www.crunchbase.com/person/lori-evans-bernstein,38530648.4446497,8625632210542356187,True,Female
727, Jeffrey Fryer,https://www.crunchbase.com/person/jeffrey-fryer,37983827.32113066,4342964717017873431,True,Male
728, Martin Mackay,https://www.crunchbase.com/person/martin-mackay-0df4,37983827.32113066,4502864095922655070,True,Male
729, Stephen Uden,https://www.crunchbase.com/person/stephen-uden,37983827.32113066,2112145112994869582,True,Male
730, Jon Brilliant,https://www.crunchbase.com/person/jon-brilliant,37773225.388761796,7277059466166109967,True,Male
731, Lane Desborough,https://www.crunchbase.com/person/lane-desborough,37773225.388761796,7393651325218687272,True,Male
732, Jeffrey Brewer,https://www.crunchbase.com/person/jeffrey-brewer,37773225.388761796,4426780248427078913,True,Male
733, Bryan Mazlish,https://www.crunchbase.com/person/bryan-mazlish,37773225.388761796,3772208903543557700,True,Male
734, Andy Dinh,https://www.crunchbase.com/person/andy-dinh,37763767.529344544,3291829036923312435,True,Male
735, John Slump,https://www.crunchbase.com/person/john-slump,37759686.528269015,729828131591014126,True,Male
736, Steven Mickelsen,https://www.crunchbase.com/person/steven-mickelsen,37759686.528269015,784288165015003825,True,Male
737, Howard C. Dittrich,https://www.crunchbase.com/person/howard-c-dittrich,37759686.528269015,5133310578925235427,True,Male
738, Val Miftakhov,https://www.crunchbase.com/person/val-miftakhov,37700000.0,4108308215768404174,True,Male
739, Sridhar Ramaswamy,https://www.crunchbase.com/person/sridhar-ramaswamy,37500000.0,7086825273960915918,True,Male
740, Andy Rebele,https://www.crunchbase.com/person/andy-rebele,37500000.0,5846842476869821807,True,Male
741, Vivek Raghunathan,https://www.crunchbase.com/person/vivek-raghunathan-f649,37500000.0,8514285238376907522,True,Male
742, Craig McLaughlin,https://www.crunchbase.com/person/craig-mclaughlin,37473743.80278817,5731386467942610588,True,Male
743, Andy Althauser,https://www.crunchbase.com/person/andy-althauser,37473743.80278817,6103387605115972635,True,Male
744,Jason Calacanis,https://www.crunchbase.com/person/jason-calacanis,37166083.267107226,2968512399389400262,True,Male
745, Stephen C. Wilhoit,https://www.crunchbase.com/person/stephen-c-wilhoit,37070981.185065,6522353460941797850,True,Male
746, Thomas D. Casey,https://www.crunchbase.com/person/thomas-d-casey,37070981.185065,104636790926071802,True,Male
747, William Decker,https://www.crunchbase.com/person/william-decker-2,37070981.185065,4739817441093327434,True,Male
748, Daniel Baldwin,https://www.crunchbase.com/person/daniel-baldwin,37070981.185065,4691574340944485582,True,Male
749, Craig Hess,https://www.crunchbase.com/person/craig-hess,37070981.185065,7501882740504474096,True,Male
750, Thomas Pearce,https://www.crunchbase.com/person/thomas-pearce,37070981.185065,791998475629803868,True,Male
751, James Peyer,https://www.crunchbase.com/person/james-peyer,36980159.00771725,8201706095911468070,True,Male
752, Stelios Tzannis,https://www.crunchbase.com/person/stelios-tzannis,36980159.00771725,8107484300569502322,True,Male
753, Nissim Tapiro,https://www.crunchbase.com/person/nissim-tapiro,36784087.148034796,3446893399198421714,True,Male
754, Alon Huri,https://www.crunchbase.com/person/alon-huri,36784087.148034796,5813627715197420260,True,Male
755, Guy Goldstein,https://www.crunchbase.com/person/guy-goldstein,36784087.148034796,5808972576085775122,True,Male
756, Anil Kini,https://www.crunchbase.com/person/anil-kini,36750750.13778041,3459399124486192851,True,Male
757, Upen Varanasi,https://www.crunchbase.com/person/upen-varanasi,36750750.13778041,3205345655110464629,True,Male
758, Seulki Lee,https://www.crunchbase.com/person/seulki-lee,36743125.16368659,4248204185543677304,True,Male
759, Zoltan Mari,https://www.crunchbase.com/person/zoltan-mari,36743125.16368659,1684568155658607604,True,Male
760, Viktor Roschke,https://www.crunchbase.com/person/viktor-roschke,36743125.16368659,642075028222554200,True,Male
761, Andy Gauthier,https://www.crunchbase.com/person/andy-gauthier,36738460.073480986,3413766445212344184,True,Male
762, Angelina DeLago,https://www.crunchbase.com/person/angelina-delago,36738460.073480986,2380178721503771057,True,Female
763, Louie Balasny,https://www.crunchbase.com/person/louie-balasny,36738460.073480986,6944958816069596895,True,Male
764, Enrico Palmerino,https://www.crunchbase.com/person/enrico-palmerino,36738460.073480986,1912292301940132509,True,Male
765, Jon Binney,https://www.crunchbase.com/person/jon-binney,36570170.76681057,1017839949513790471,True,Male
766, Amol Sarva,https://www.crunchbase.com/person/amol-sarva,36159046.592544094,8835105476516160224,True,Male
767,Nathan Doctor,https://www.crunchbase.com/person/nathan-doctor,36125732.76827017,3941203391445966005,True,Male
768, Mitch Adler,https://www.crunchbase.com/person/mitch-adler,36125732.76827017,6549637136599184170,True,Male
769, Mark Groden,https://www.crunchbase.com/person/mark-groden,36125732.76827017,8240462178521641956,True,Male
770, Jason Myers,https://www.crunchbase.com/person/jason-myers-4aa8,36073475.0795419,7865306346752036714,True,Male
771, Atulya Risal,https://www.crunchbase.com/person/atulya-risal,36062953.97629684,4959096781800311946,True,Male
772, Prashanth Rajendran,https://www.crunchbase.com/person/prashanth-rajendran,36062953.97629684,7931661036688834582,True,Male
773, Govardhan Muralidhar,https://www.crunchbase.com/person/govardhan-muralidhar,36062953.97629684,201817832540644262,True,Male
774, Mudit Jain,https://www.crunchbase.com/person/mudit-jain,35982303.97985592,3776183564270853659,True,Male
775, Lynn Elliott,https://www.crunchbase.com/person/lynn-elliott,35982303.97985592,2272675364170156403,True,Male
776, Michael Stenclik,https://www.crunchbase.com/person/michael-stenclik,35980695.25075191,8840569310226829611,True,Male
777, Doug Hudson,https://www.crunchbase.com/person/doug-hudson,35980695.25075191,1554785442240867132,True,Male
778, Andrew Grover,https://www.crunchbase.com/person/andy-grover,35980695.25075191,696288464551499690,True,Male
779, James Skidmore,https://www.crunchbase.com/person/james-skidmore,35930647.4659344,2509817773130598764,True,Male
781, Kent McKeaigg,https://www.crunchbase.com/person/kent-mckeaigg,35930647.4659344,5675873453287724221,True,Male
782, Richard C. Koya,https://www.crunchbase.com/person/richard-c-koya,35832394.629686385,7553773624523484226,True,Male
783, Kunle Odunsi,https://www.crunchbase.com/person/kunle-odunsi,35832394.629686385,1087852121150867886,True,Male
784, Jing Liang,https://www.crunchbase.com/person/jing-liang,35781833.79175477,7232814103437628889,True,Male
785, Robert DeVita,https://www.crunchbase.com/person/robert-devita-56dd,35781833.79175477,8134968717765187026,True,Male
786, William Ho,https://www.crunchbase.com/person/william-ho,35744363.70871473,315812008808961767,True,Male
787, David Schottenstein,https://www.crunchbase.com/person/david-schottenstein,35722482.79802862,4152385788280546773,True,Male
788, Ravi Srinivasan,https://www.crunchbase.com/person/ravi-srinivasan-96f9,35677796.43938729,1732486734493584293,True,Male
789, Raj Neervannan,https://www.crunchbase.com/person/raj-neervannan,35643525.43967212,1570986166124505087,True,Male
790, Jack Kokko,https://www.crunchbase.com/person/jack-kokko,35643525.43967212,3897127444358068072,True,Male
791, Stephen Mueller,https://www.crunchbase.com/person/stephen-mueller-4436,35598315.439824425,7209375255687178311,True,Male
792, John Suliman,https://www.crunchbase.com/person/john-suliman-2,35500000.0,8024911650288067647,True,Male
793, Prashant Mali,https://www.crunchbase.com/person/prashant-mali,35500000.0,8654958065651681454,True,Male
794, Francois Vigneault,https://www.crunchbase.com/person/francois-vigneault,35500000.0,6804375499100261817,True,Male
795, John Linden,https://www.crunchbase.com/person/john-linden,35328204.47710266,5985227779833976078,True,Male
796, Chris Downs,https://www.crunchbase.com/person/chris-downs-7bf1,35328204.47710266,7810438091711110762,True,Male
797, Cameron Thacker,https://www.crunchbase.com/person/cameron-thacker,35328204.47710266,3938704828919870318,True,Male
798, Jamie Jackson,https://www.crunchbase.com/person/jamie-jackson,35328204.47710266,1390192039599012439,True,Male
799, Rudy Koch,https://www.crunchbase.com/person/rudy-koch-ef49,35328204.47710266,7968576305773547883,True,Male
800, Aaron Slodov,https://www.crunchbase.com/person/aaron-slodov,35306707.1655834,8723606871719849298,True,Male
801, Gary Ellis,https://www.crunchbase.com/person/gary-ellis-2,35306707.1655834,5485920812521248258,True,Male
802, Andrew Konya,https://www.crunchbase.com/person/andrew-konya,35306707.1655834,7496665134881714532,True,Male
803, Kristopher Kovacs,https://www.crunchbase.com/person/kristopher-kovacs,35254627.57948809,7082217143193945273,True,Male
804, Tom Spann,https://www.crunchbase.com/person/tom-spann,35100000.0,7583700426688412433,True,Male
805, Jacky Chiu,https://www.crunchbase.com/person/jacky-chiu,35100000.0,3738820957114622814,True,Male
806, Callum King,https://www.crunchbase.com/person/callum-king,35100000.0,5662635653256449588,True,Male
807, Stacey Boyd,https://www.crunchbase.com/person/stacey-boyd-4614,35061205.25473303,5787347014910024954,True,Female
808, Evan Loomis,https://www.crunchbase.com/person/evan-loomis,35000000.0,3440294557332531608,True,Male
809, Job van der Voort,https://www.crunchbase.com/person/job-van-der-voort,35000000.0,3339826510711734507,True,Male
810, Jacob Leverich,https://www.crunchbase.com/person/jacob-leverich,35000000.0,6815412579596606288,True,Male
811, Alex LeRoux,https://www.crunchbase.com/person/alex-leroux,35000000.0,4776057024474766998,True,Male
812, Evan Walker,https://www.crunchbase.com/person/evan-walker,35000000.0,5368580062248676423,True,Male
813, Zeb Evans,https://www.crunchbase.com/person/zeb-brian-evans,35000000.0,8061409256515229304,True,Male
814, Marcelo Lebre,https://www.crunchbase.com/person/marcelo-lebre,35000000.0,8072217984407410098,True,Male
815, Jonathan Trevor,https://www.crunchbase.com/person/jonathan-trevor,35000000.0,4629564360793189300,True,Male
816, Alex Yurkowski,https://www.crunchbase.com/person/alex-yurkowski,35000000.0,2188707897226608540,True,Male
817,Frank Slootman,https://www.crunchbase.com/person/frank-slootman,35000000.0,5778143998620689889,True,Male
818, Jon Watte,https://www.crunchbase.com/person/jon-watte,35000000.0,6991486686478880137,True,Male
819, Brian Farmer,https://www.crunchbase.com/person/brian-farmer-839f,35000000.0,9063330739784492946,True,Male
820, Philipp Unterbrunner,https://www.crunchbase.com/person/philipp-unterbrunner,35000000.0,2030341686012993833,True,Male
821, Ho Anh,https://www.crunchbase.com/person/ho-anh,35000000.0,8657913334652585989,True,Male
822, Jordan J. Green,https://www.crunchbase.com/person/jordan-j-green,35000000.0,8732381896619030056,True,Male
823, Jason Ballard,https://www.crunchbase.com/person/jason-ballard,35000000.0,3491988987851830952,True,Male
824, Aleksander Popel,https://www.crunchbase.com/person/aleksander-popel,35000000.0,1125317383196059154,True,Male
825, Mike Moreno,https://www.crunchbase.com/person/mike-moreno-587e,35000000.0,7396772970006900652,True,Male
826, Kyle Robertson,https://www.crunchbase.com/person/kyle-robertson-65bd,35000000.0,6123361244014706528,True,Male
827, Jeremy Sicklick,https://www.crunchbase.com/person/jeremy-sicklick,34952639.40306129,200532237946817118,True,Male
828, Chris Stroud,https://www.crunchbase.com/person/chris-stroud-2,34952639.40306129,2584479302535411994,True,Male
829,Nick Candito,https://www.crunchbase.com/person/nick-candito,34927241.790305845,8414242563514378875,True,Male
